Date,Open,High,Low,Close,Volume
2013-04-04,70.29,71.17,70.13,71.07,2528172
2013-04-05,70.43,71.765,70.33,71.56,3383312
2013-04-08,71.75,71.88,71.18,71.72,1583850
2013-04-09,71.86,71.89,71.27,71.56,1404426
2013-04-10,71.75,72.27,71.65,71.77,2016663
2013-04-11,72.04,72.67,71.8975,72.45,1641073
2013-04-12,72.03,72.18,71.49,72.11,1038664
2013-04-15,71.85,71.86,70.535,70.83,1659803
2013-04-16,71.32,71.605,70.74,71.29,1217635
2013-04-17,70.93,71.125,69.54,70.12,2427718
2013-04-18,70.12,70.2,69.23,69.87,1559757
2013-04-19,69.94,71.04,69.92,70.98,2180609
2013-04-22,70.98,71.13,70.3,70.78,1032735
2013-04-23,71.17,71.8,70.66,71.49,1085687
2013-04-24,71.83,73.86,71.081,73.77,2780580
2013-04-25,73.82,74.97,72.86,74.49,2153858
2013-04-26,74.56,74.78,74.19,74.24,1283926
2013-04-29,74.48,74.98,74.04,74.96,1178436
2013-04-30,74.85,75.78,74.845,75.74,1762145
2013-05-01,75.45,76.48,75.32,75.65,1853288
2013-05-02,75.65,76.55,75.46,76.31,1549762
2013-05-03,76.69,77.005,76.37,76.84,1426353
2013-05-06,77.02,77.79,76.93,77.06,1670660
2013-05-07,77.03,77.31,76.91,77.21,1652089
2013-05-08,77.25,77.825,77.08,77.8,1028007
2013-05-09,77.75,78.16,77.5,77.66,1236284
2013-05-10,77.69,78.07,77.27,77.93,852869
2013-05-13,77.72,78.1,77.35,77.56,818257
2013-05-14,77.78,79.02,77.73,78.96,945205
2013-05-15,78.53,79.48,78.07,79.43,977711
2013-05-16,79.4,79.6,78.81,79.02,1391393
2013-05-17,80.24,83.28,80.24,82.19,5861444
2013-05-20,82.22,82.61,81.49,81.61,3576883
2013-05-21,81.58,82.45,81.171,81.46,3739158
2013-05-22,81.5,81.78,80.77,80.86,3381472
2013-05-23,79.78,81.0,79.59,80.64,1245831
2013-05-24,80.3,81.53,80.118,81.26,1092525
2013-05-28,81.65,82.49,81.65,82.1,1253094
2013-05-29,81.54,82.38,81.03,81.87,1468797
2013-05-30,82.69,83.99,82.69,83.49,1778692
2013-05-31,83.18,84.06,82.39,82.39,1784322
2013-06-03,82.48,83.125,81.79,83.04,1469363
2013-06-04,82.86,83.27,82.1544,82.42,1300744
2013-06-05,82.13,83.06,81.355,81.45,1198751
2013-06-06,81.48,82.41,80.92,82.25,1802763
2013-06-07,82.55,84.0,82.55,83.88,1417474
2013-06-10,84.17,84.3,83.48,83.75,1500101
2013-06-11,83.08,83.73,82.85,82.97,1339996
2013-06-12,83.51,83.57,82.5,82.61,969179
2013-06-13,82.67,84.14,82.5,82.86,1794192
2013-06-14,82.73,83.68,82.6,82.88,1005910
2013-06-17,83.28,84.3,83.26,83.67,1000641
2013-06-18,83.79,84.34,83.27,83.93,1228936
2013-06-19,83.86,84.32,82.97,82.98,1171146
2013-06-20,82.3,83.16,81.95,81.97,1455560
2013-06-21,82.56,82.77,81.84,81.85,2779528
2013-06-24,81.42,81.8,80.68,81.07,1488352
2013-06-25,81.67,81.73,80.64,80.71,1564001
2013-06-26,81.5,82.12,81.34,81.84,1519395
2013-06-27,82.45,83.45,82.37,83.21,952704
2013-06-28,83.0,83.57,82.56,82.8,1135465
2013-07-01,82.78,84.0,82.51,83.35,908967
2013-07-02,83.08,83.24,81.8,82.17,1168673
2013-07-03,81.99,83.1975,81.74,82.93,711870
2013-07-05,83.18,83.97,83.03,83.95,664546
2013-07-08,84.44,85.2,84.07,85.09,1516114
2013-07-09,85.51,86.0,85.0,85.53,1056211
2013-07-10,85.53,87.19,85.505,86.9,1710705
2013-07-11,87.71,87.89,87.37,87.75,1336440
2013-07-12,87.83,88.12,87.13,88.02,1741621
2013-07-15,88.25,88.63,88.01,88.26,1051335
2013-07-16,88.47,88.56,87.165,87.21,1293687
2013-07-17,87.4,87.88,87.26,87.6,1166239
2013-07-18,86.75,88.35,86.75,88.12,1528734
2013-07-19,87.8,88.41,87.8,88.36,1400779
2013-07-22,88.67,88.81,88.29,88.44,936847
2013-07-23,89.01,89.3,88.23,88.76,1718157
2013-07-24,90.86,92.99,89.37,90.3,3092642
2013-07-25,90.31,90.57,89.73,90.41,1388895
2013-07-26,90.04,90.56,89.73,90.56,1610054
2013-07-29,90.22,91.54,90.21,91.39,1610256
2013-07-30,91.77,92.52,90.42,90.94,2086772
2013-07-31,90.9,92.82,90.8,92.06,2914180
2013-08-01,92.45,93.49,92.45,93.09,2334521
2013-08-02,94.46,96.26,93.29,94.89,5309532
2013-08-05,94.89,95.62,94.505,95.42,1742826
2013-08-06,95.3,95.85,94.79,94.88,1520596
2013-08-07,94.36,95.88,94.36,95.83,1380047
2013-08-08,96.09,96.4201,95.55,95.61,1539110
2013-08-09,95.6,95.9,95.04,95.49,1509671
2013-08-12,95.41,95.67,94.89,94.93,1148610
2013-08-13,95.29,95.58,94.43,95.26,1685610
2013-08-14,95.21,95.42,94.69,94.87,1333377
2013-08-15,93.98,94.845,93.45,93.79,1595096
2013-08-16,93.57,94.64,93.45,94.02,1587862
2013-08-19,93.88,94.98,93.725,93.74,1476437
2013-08-20,93.79,94.47,93.69,93.74,1668501
2013-08-21,93.57,94.67,93.52,94.0,1281974
2013-08-22,94.3,94.859,93.9,94.03,1021795
2013-08-23,94.02,94.69,93.85,94.57,1610612
2013-08-26,94.81,95.15,94.26,94.55,1038800
2013-08-27,94.4,95.02,92.83,92.93,1280321
2013-08-28,93.07,93.54,92.6,92.95,1327911
2013-08-29,92.47,93.49,91.99,93.06,891057
2013-08-30,93.17,93.35,91.97,92.27,1011002
2013-09-03,93.43,93.95,92.89,93.14,1228973
2013-09-04,92.95,94.2902,92.95,93.56,1307105
2013-09-05,93.61,93.73,93.26,93.56,1111501
2013-09-06,93.71,93.83,92.32,93.12,1033628
2013-09-09,93.35,93.83,93.35,93.51,1009354
2013-09-10,93.47,94.72,93.24,94.45,1378489
2013-09-11,94.56,95.11,94.5,95.11,1425178
2013-09-12,95.04,96.079,95.04,95.74,1059939
2013-09-13,96.05,96.27,95.252,96.19,889177
2013-09-16,97.04,98.0,96.62,97.79,958597
2013-09-17,97.72,98.835,97.6,98.75,875041
2013-09-18,98.72,99.05,97.44,98.59,1303672
2013-09-19,98.61,99.1,98.02,98.05,910531
2013-09-20,98.29,98.3,96.091,96.3,2412422
2013-09-23,96.3,96.7315,95.4,95.86,1470667
2013-09-24,96.04,96.46,95.76,95.95,1236249
2013-09-25,96.04,96.12,95.47,95.73,1052781
2013-09-26,95.69,96.45,95.56,96.37,827267
2013-09-27,96.11,96.49,95.64,96.25,770161
2013-09-30,95.45,95.76,95.15,95.26,1160134
2013-10-01,95.19,96.19,95.005,96.14,889994
2013-10-02,95.84,95.9,94.38,95.18,1436698
2013-10-03,95.09,95.09,92.61,93.08,1579196
2013-10-04,93.09,93.53,92.51,93.32,1218701
2013-10-07,92.92,95.56,92.82,94.98,1828687
2013-10-08,94.8,95.0,93.69,94.09,1454945
2013-10-09,94.1,94.64,93.33,94.1,1290192
2013-10-10,94.85,97.11,94.82,97.1,1169573
2013-10-11,97.15,98.41,97.0601,98.36,963708
2013-10-14,97.7,99.03,97.16,98.81,764452
2013-10-15,98.83,98.91,97.15,97.35,1128411
2013-10-16,98.02,98.72,97.825,98.68,983042
2013-10-17,98.51,100.73,98.13,100.73,1246711
2013-10-18,100.88,101.6,100.45,101.59,1123798
2013-10-21,101.74,101.8,99.89,100.2,1098313
2013-10-22,100.66,101.9,100.63,101.46,1017514
2013-10-23,102.5,105.71,102.25,105.56,1957162
2013-10-24,105.96,108.01,105.691,107.48,1769749
2013-10-25,107.28,108.78,106.88,108.37,1485581
2013-10-28,108.09,108.33,107.63,107.86,1049838
2013-10-29,107.89,108.4,106.93,108.31,1201208
2013-10-30,108.55,108.86,107.2028,107.6,1074028
2013-10-31,107.74,108.69,107.28,107.51,1857933
2013-11-01,107.57,109.405,107.53,108.12,1947399
2013-11-04,108.45,109.25,108.36,108.65,1126051
2013-11-05,108.49,109.65,108.21,109.12,788181
2013-11-06,109.33,109.89,108.61,109.62,774828
2013-11-07,109.68,110.47,108.58,108.67,1088788
2013-11-08,108.73,110.76,108.61,110.73,829231
2013-11-11,110.23,110.29,109.61,110.17,895568
2013-11-12,110.0,110.01,109.0,109.35,919472
2013-11-13,109.01,109.32,106.67,109.31,1580964
2013-11-14,109.98,110.17,109.14,110.1,1028502
2013-11-15,109.63,109.71,108.34,109.53,1085391
2013-11-18,110.48,111.34,110.08,110.58,1334903
2013-11-19,110.76,111.14,109.861,110.25,1078695
2013-11-20,110.16,110.66,109.48,109.78,889956
2013-11-21,110.35,111.05,110.21,110.77,1584454
2013-11-22,110.39,112.25,110.34,112.01,1228101
2013-11-25,112.12,112.53,110.97,111.65,1998392
2013-11-26,111.65,112.4,111.65,111.97,2032934
2013-11-27,111.86,114.33,111.66,113.95,1634362
2013-11-29,113.98,114.48,112.5,112.68,724852
2013-12-02,112.6,113.15,111.61,111.82,906712
2013-12-03,111.97,113.24,111.51,112.52,1697558
2013-12-04,111.99,112.76,109.66,110.49,1799755
2013-12-05,110.08,111.17,109.43,109.54,1239510
2013-12-06,110.07,110.35,109.24,110.26,1916943
2013-12-09,110.18,110.35,109.16,109.94,1312112
2013-12-10,109.85,110.54,109.56,110.13,1074826
2013-12-11,110.29,110.5,107.215,107.52,2041126
2013-12-12,107.65,108.32,107.21,108.03,1881641
2013-12-13,108.16,109.2401,107.79,108.92,899445
2013-12-16,108.96,110.0,108.42,109.66,1333007
2013-12-17,109.82,110.14,109.34,109.57,1195479
2013-12-18,109.93,111.52,108.47,111.48,2067491
2013-12-19,111.45,111.85,110.1701,110.55,1373591
2013-12-20,110.66,113.05,110.31,112.26,3552103
2013-12-23,113.0,113.26,112.04,112.53,1140498
2013-12-24,112.56,114.3,112.56,114.22,570593
2013-12-26,114.45,115.88,114.37,115.32,981101
2013-12-27,115.52,116.19,114.1235,114.7,905284
2013-12-30,114.72,115.07,113.521,113.93,726061
2013-12-31,114.25,114.78,113.85,114.61,965800
2014-01-02,114.18,114.49,112.76,113.23,1083625
2014-01-03,113.23,114.46,113.23,113.58,1278925
2014-01-06,114.01,115.09,113.43,113.8,1277242
2014-01-07,113.81,114.92,113.15,114.51,1666575
2014-01-08,114.23,115.33,113.65,115.19,1282393
2014-01-09,115.5,116.27,115.25,115.63,1931232
2014-01-10,115.99,116.57,115.02,116.37,1502424
2014-01-13,116.44,117.53,115.28,115.63,1201670
2014-01-14,116.31,117.16,115.18,117.11,1378726
2014-01-15,117.14,118.46,117.005,117.88,1094691
2014-01-16,117.93,118.55,117.46,118.29,871558
2014-01-17,118.27,118.66,117.82,118.24,889170
2014-01-21,119.06,120.44,118.51,119.19,990918
2014-01-22,119.8,120.43,118.86,120.32,1215794
2014-01-23,119.4,120.68,117.445,117.5,1427811
2014-01-24,116.68,116.71,113.43,113.45,2172258
2014-01-27,113.45,113.92,111.47,112.7,1687312
2014-01-28,113.44,113.59,111.66,112.01,2168903
2014-01-29,111.08,112.78,110.5,112.13,1682012
2014-01-30,113.4,118.64,112.04,113.25,2070107
2014-01-31,112.27,116.55,112.02,115.55,2079574
2014-02-03,116.09,117.21,112.17,113.25,2657273
2014-02-04,111.01,111.99,109.17,110.8,2732427
2014-02-05,110.13,112.05,109.7,111.4,1657641
2014-02-06,111.72,112.79,111.46,112.28,1150021
2014-02-07,113.08,115.99,112.94,114.97,1695404
2014-02-10,114.72,114.97,113.12,114.32,1726168
2014-02-11,114.34,117.4,114.31,116.9,1682678
2014-02-12,117.06,118.32,116.82,118.07,1499493
2014-02-13,117.04,119.3,117.0,118.86,979544
2014-02-14,118.68,120.79,117.98,120.28,1234163
2014-02-18,120.54,120.86,119.62,120.06,1088062
2014-02-19,119.99,121.369,118.91,119.05,1100300
2014-02-20,120.96,121.19,118.97,120.61,992761
2014-02-21,121.45,121.45,119.141,120.47,1027240
2014-02-24,120.76,123.3,120.7592,122.12,1343795
2014-02-25,122.0,122.675,119.45,119.68,1588979
2014-02-26,120.05,120.69,118.67,118.72,1574207
2014-02-27,118.51,120.07,118.1,120.02,1374399
2014-02-28,119.68,121.83,119.51,121.03,1394976
2014-03-03,119.74,121.789,119.69,121.02,1293806
2014-03-04,123.0,124.53,122.94,124.25,1766528
2014-03-05,124.55,124.71,123.07,123.65,1118065
2014-03-06,123.66,124.19,123.14,123.69,1187146
2014-03-07,124.22,125.37,123.85,124.3,1206715
2014-03-10,123.58,123.854,122.07,122.72,1230466
2014-03-11,122.94,123.1,121.55,121.77,915056
2014-03-12,121.29,122.63,120.44,122.42,1051171
2014-03-13,122.56,124.15,120.749,120.94,1462831
2014-03-14,120.9,122.57,120.7,121.44,1401585
2014-03-17,121.78,122.6599,121.11,122.51,1359808
2014-03-18,122.97,124.06,122.9,123.99,934662
2014-03-19,124.34,125.36,122.121,122.88,1674480
2014-03-20,122.74,123.6,122.12,122.34,1162574
2014-03-21,123.4,123.55,121.45,121.88,3311536
2014-03-24,122.06,122.37,119.92,121.02,1173279
2014-03-25,121.81,122.41,121.31,122.13,1053186
2014-03-26,122.34,123.48,121.64,121.66,1089405
2014-03-27,121.14,121.272,119.68,119.94,1458745
2014-03-28,120.49,122.59,120.42,121.81,946499
2014-03-31,122.61,123.79,122.595,123.38,1007087
2014-04-01,123.16,124.0,122.75,123.95,1408687
2014-04-02,123.86,125.53,123.55,124.59,1417067
2014-04-03,124.91,125.13,124.2,125.02,712773
2014-04-04,125.55,126.0,120.47,120.69,2437072
2014-04-07,120.57,121.617,119.24,119.29,1354930
2014-04-08,119.2,119.65,117.64,118.87,1184524
2014-04-09,119.4,120.39,118.59,120.32,1380556
2014-04-10,120.38,120.6397,117.11,117.16,1203220
2014-04-11,117.07,118.35,116.62,116.67,1359933
2014-04-14,117.77,118.74,116.83,118.0,1075597
2014-04-15,118.32,119.29,116.11,118.92,1234062
2014-04-16,119.58,120.84,118.882,120.6,1215967
2014-04-17,121.42,122.22,117.3,122.0,881127
2014-04-21,122.07,122.547,121.5501,122.21,822824
2014-04-22,122.66,123.39,119.76,119.79,1772679
2014-04-23,119.26,122.25,117.17,121.66,1661442
2014-04-24,121.75,122.0,118.35,119.18,1951290
2014-04-25,119.15,119.15,118.14,118.99,1731918
2014-04-28,119.49,119.78,117.78,119.11,1449461
2014-04-29,119.53,120.83,119.08,120.46,1270741
2014-04-30,120.13,121.83,119.71,121.51,1270530
2014-05-01,121.22,121.55,120.28,120.61,1347946
2014-05-02,120.39,121.32,120.0,120.73,811413
2014-05-05,120.38,121.44,120.02,120.95,1063403
2014-05-06,120.45,120.81,119.54,119.62,715282
2014-05-07,120.08,121.07,119.345,120.92,899599
2014-05-08,121.0,121.915,120.68,121.23,947226
2014-05-09,121.0,121.12,120.15,121.06,691729
2014-05-12,121.41,122.7,121.37,122.44,891333
2014-05-13,122.59,123.48,122.22,123.07,908455
2014-05-14,123.16,123.16,121.6375,121.74,631348
2014-05-15,121.68,121.776,119.07,119.19,1079084
2014-05-16,119.21,119.47,118.3,118.88,1473331
2014-05-19,119.24,119.79,118.37,119.68,1092973
2014-05-20,119.05,119.58,117.5,117.68,991907
2014-05-21,117.89,118.99,117.89,118.26,1177780
2014-05-22,118.27,118.89,118.01,118.5,768780
2014-05-23,118.82,120.11,118.47,120.02,968444
2014-05-27,119.95,120.33,119.21,120.17,948022
2014-05-28,120.43,121.6,119.9,120.27,1385128
2014-05-29,119.65,120.31,119.22,120.2,1369543
2014-05-30,119.85,121.795,119.69,121.55,1163028
2014-06-02,121.32,122.28,120.62,121.96,946813
2014-06-03,121.15,122.1,120.48,121.49,1758498
2014-06-04,121.5,122.38,120.92,122.26,1242275
2014-06-05,122.2,123.83,122.01,123.68,1226307
2014-06-06,123.9,124.56,123.63,124.0,995247
2014-06-09,123.75,124.92,123.28,124.46,924083
2014-06-10,124.01,124.03,123.03,123.75,944655
2014-06-11,122.97,123.46,122.2,122.24,973493
2014-06-12,121.74,122.0,119.3,119.53,1554682
2014-06-13,119.96,121.42,119.652,120.8,977511
2014-06-16,120.36,122.14,120.36,121.56,1109649
2014-06-17,121.39,121.84,120.4914,121.09,747799
2014-06-18,121.01,121.68,120.16,121.44,838118
2014-06-19,121.55,122.87,121.18,122.33,995103
2014-06-20,123.12,124.11,122.65,123.45,1620975
2014-06-23,123.59,123.59,122.188,122.53,701057
2014-06-24,121.96,122.56,120.56,120.6,792813
2014-06-25,120.52,120.976,120.16,120.7,722640
2014-06-26,120.81,120.81,119.54,120.4,615010
2014-06-27,120.18,120.74,119.93,120.67,892422
2014-06-30,121.11,121.14,119.39,119.63,938938
2014-07-01,119.33,121.25,118.29,120.43,1257233
2014-07-02,120.01,120.81,119.54,119.74,990169
2014-07-03,120.23,121.5,120.04,121.19,542435
2014-07-07,121.0,121.0,119.89,120.11,724956
2014-07-08,119.87,120.43,118.77,119.35,1078573
2014-07-09,119.79,120.2,119.17,119.8,690680
2014-07-10,118.23,120.71,118.23,119.92,804073
2014-07-11,120.21,121.9,119.6,121.67,725774
2014-07-14,121.57,122.7,121.41,122.34,926907
2014-07-15,122.69,123.82,122.44,123.15,1048831
2014-07-16,123.44,123.64,122.68,123.19,787599
2014-07-17,122.42,124.0,122.35,122.56,803167
2014-07-18,123.0,124.4,122.8,123.87,702968
2014-07-21,123.74,125.3,123.38,125.12,1276702
2014-07-22,125.52,127.01,125.21,126.53,1230312
2014-07-23,124.96,127.97,124.93,126.61,1088929
2014-07-24,127.01,128.29,126.01,127.92,1196124
2014-07-25,127.41,128.31,127.35,127.56,952200
2014-07-28,127.97,128.46,126.597,127.79,1261978
2014-07-29,127.56,127.97,126.21,126.37,1060647
2014-07-30,127.08,127.23,125.305,125.85,1027866
2014-07-31,124.91,124.999,123.03,123.27,1445565
2014-08-01,123.53,123.965,122.22,123.36,1371952
2014-08-04,123.53,123.965,122.22,123.36,1371952
2014-08-05,123.12,125.23,122.88,123.07,1230229
2014-08-06,122.0,122.2,120.575,120.98,1212814
2014-08-07,121.8,122.36,119.97,120.3,1302088
2014-08-08,120.75,122.96,120.54,122.86,1258926
2014-08-11,123.26,124.02,123.1815,123.49,709116
2014-08-12,123.58,124.39,122.8,123.03,769706
2014-08-13,123.5,125.68,123.16,125.16,759740
2014-08-14,125.38,125.93,124.94,125.01,725272
2014-08-15,125.51,125.98,123.68,124.87,868129
2014-08-18,125.62,126.94,125.62,126.73,727358
2014-08-19,127.07,127.4199,126.45,127.01,662781
2014-08-20,127.02,128.39,126.76,128.17,935210
2014-08-21,128.56,128.56,127.66,128.03,730692
2014-08-22,128.3,128.66,127.45,127.6,686034
2014-08-25,128.31,128.44,127.49,128.02,672979
2014-08-26,128.04,128.06,127.02,127.27,776701
2014-08-27,127.57,127.8585,126.94,127.62,737985
2014-08-28,126.31,127.19,126.31,126.88,682604
2014-08-29,126.9,127.68,126.77,127.22,811785
2014-09-02,128.41,128.72,127.81,128.57,1027802
2014-09-03,129.1,129.1,127.61,127.93,862514
2014-09-04,128.41,128.63,127.03,127.22,1036496
2014-09-05,127.3,127.61,126.7405,127.53,1002171
2014-09-08,127.53,128.36,127.5,127.55,1064092
2014-09-09,127.91,129.44,127.57,128.48,1160331
2014-09-10,128.36,130.32,128.34,129.99,1143127
2014-09-11,129.6,129.946,129.2569,129.76,943370
2014-09-12,129.75,130.31,129.4,129.99,911357
2014-09-15,129.77,130.92,129.54,130.57,745415
2014-09-16,130.32,132.21,130.08,131.93,728312
2014-09-17,132.97,133.31,131.93,132.57,813591
2014-09-18,132.7,132.97,132.13,132.44,944846
2014-09-19,133.33,134.24,133.2,133.66,1820970
2014-09-22,132.99,133.66,131.85,131.9,1009536
2014-09-23,131.45,131.45,128.77,128.84,1175776
2014-09-24,128.64,130.23,128.41,129.99,1001670
2014-09-25,130.64,130.91,128.41,128.9,1043163
2014-09-26,130.35,132.35,129.91,131.93,986359
2014-09-29,131.24,132.85,130.6,131.98,1066138
2014-09-30,132.17,132.94,131.31,131.76,1390486
2014-10-01,130.61,130.86,127.76,128.02,1567307
2014-10-02,128.22,128.78,126.55,126.9,1349339
2014-10-03,127.68,129.07,127.62,128.47,1096274
2014-10-06,129.08,129.67,127.2,127.75,911447
2014-10-07,127.12,127.19,124.56,124.61,1028488
2014-10-08,124.55,126.48,123.43,126.36,1001213
2014-10-09,126.1,126.58,123.69,124.02,771707
2014-10-10,123.8,125.41,123.05,124.01,1198139
2014-10-13,124.2,125.22,121.38,121.47,981533
2014-10-14,122.01,125.62,121.87,124.19,1155721
2014-10-15,122.27,123.56,118.2401,121.29,1965272
2014-10-16,119.31,122.53,118.57,121.6,1163418
2014-10-17,122.51,124.97,122.51,124.44,1058276
2014-10-20,124.1,124.75,123.4,124.67,973319
2014-10-21,124.5,126.22,123.34,126.13,1456363
2014-10-22,127.0,128.61,124.58,125.11,1920251
2014-10-23,127.1,129.525,125.56,129.2,1864507
2014-10-24,129.17,130.89,128.545,130.79,1036372
2014-10-27,130.84,130.99,129.3,130.79,1311596
2014-10-28,132.1,134.26,131.54,134.2,1658913
2014-10-29,139.26,139.46,137.0,137.84,1354154
2014-10-30,134.65,137.78,133.75,137.29,1779534
2014-10-31,138.8,139.22,137.15,137.96,1500742
2014-11-03,137.79,137.89,136.21,136.96,1254148
2014-11-04,137.91,139.47,136.82,138.57,1325645
2014-11-05,139.26,139.46,137.0,137.84,1354254
2014-11-06,137.89,138.68,136.8,138.11,1208759
2014-11-07,138.13,138.15,135.39,136.11,1826894
2014-11-10,135.75,136.16,134.83,135.65,1089099
2014-11-11,135.88,137.67,135.81,136.85,615135
2014-11-12,136.17,136.83,135.37,136.02,787769
2014-11-13,136.14,138.06,136.14,137.2,969867
2014-11-14,136.3,137.277,135.79,136.07,1195223
2014-11-17,136.07,136.63,135.66,135.91,768782
2014-11-18,136.2,138.35,135.82,138.08,1200971
2014-11-19,137.33,137.83,136.54,137.54,993681
2014-11-20,136.81,138.69,136.49,138.45,763447
2014-11-21,140.0,140.59,138.805,139.13,1068841
2014-11-24,138.97,140.82,138.81,140.72,718266
2014-11-25,140.53,142.31,140.53,141.56,1176388
2014-11-26,140.86,141.65,140.662,141.45,801723
2014-11-28,141.5,142.51,140.72,140.93,880642
2014-12-01,140.72,141.14,138.68,138.76,1386982
2014-12-02,139.03,140.727,138.88,140.17,2132993
2014-12-03,140.56,141.94,140.3254,140.97,1167177
2014-12-04,140.58,141.42,139.095,139.84,950408
2014-12-05,143.25,148.77,143.03,147.69,2145954
2014-12-08,147.69,148.0,145.87,146.57,2357461
2014-12-09,145.15,148.06,144.42,147.55,1308084
2014-12-10,147.21,147.45,144.19,144.32,1604810
2014-12-11,144.88,146.8,144.24,145.72,1145438
2014-12-12,144.68,144.68,141.53,141.56,1224497
2014-12-15,142.2,143.59,140.523,141.9,1241577
2014-12-16,141.25,146.18,141.21,143.79,1715457
2014-12-17,144.11,144.8,141.96,143.62,1527039
2014-12-18,145.33,148.59,145.3,148.55,1410629
2014-12-19,148.71,150.74,148.57,149.9,2309498
2014-12-22,150.34,153.01,150.24,152.24,1198333
2014-12-23,153.01,153.19,151.15,151.32,934570
2014-12-24,151.55,152.75,151.31,151.76,417609
2014-12-26,151.93,152.59,151.48,151.55,549353
2014-12-29,150.92,151.58,150.16,151.08,795957
2014-12-30,150.53,151.14,149.8601,150.76,948356
2014-12-31,150.75,151.21,147.23,147.39,1600596
2015-01-02,148.29,149.16,144.54,146.46,2047136
2015-01-05,145.45,146.47,142.45,143.37,5765577
2015-01-06,143.46,146.0,141.58,144.16,3121249
2015-01-07,145.05,148.83,144.878,148.72,2369921
2015-01-08,149.84,153.14,149.81,152.17,3467860
2015-01-09,152.45,153.64,151.8,152.74,1891157
2015-01-12,152.79,153.59,150.79,151.97,1588949
2015-01-13,153.03,154.98,150.96,152.0,1490157
2015-01-14,150.71,152.47,149.05,152.11,1401790
2015-01-15,152.6,153.562,151.12,152.31,1454258
2015-01-16,152.21,153.5,151.39,153.33,1166742
2015-01-20,154.67,154.99,151.27,153.73,1095947
2015-01-21,152.81,155.18,152.425,154.24,1456077
2015-01-22,155.0,157.22,154.01,156.5,1128715
2015-01-23,156.4,157.3,155.652,156.19,995810
2015-01-26,156.35,156.41,154.4,155.54,1089297
2015-01-27,153.8,154.87,152.5,152.94,1444865
2015-01-28,154.19,155.5,152.04,152.16,2019771
2015-01-29,153.71,158.1499,153.71,157.93,2239523
2015-01-30,156.31,159.2,155.94,156.95,2361945
2015-02-02,157.29,159.61,154.69,159.19,1464576
2015-02-03,158.48,161.72,157.7,160.48,2038099
2015-02-04,160.19,163.24,160.032,161.84,1627830
2015-02-05,163.27,164.0,161.92,163.03,1092760
2015-02-06,164.22,164.22,161.7403,162.24,1053664
2015-02-09,161.78,164.29,161.0601,162.97,1665467
2015-02-10,164.79,165.075,163.41,164.89,1265710
2015-02-11,164.41,167.0,164.26,166.29,1753833
2015-02-12,167.33,168.006,166.46,167.29,1245230
2015-02-13,167.4,167.6,166.11,167.14,969200
2015-02-17,166.59,168.11,166.16,167.6,1056050
2015-02-18,166.0,167.69,165.65,167.68,1179597
2015-02-19,167.8,170.19,167.5,170.13,1045917
2015-02-20,169.62,172.3,169.48,172.2,1364179
2015-02-23,171.72,172.26,170.35,170.52,1197177
2015-02-24,169.82,170.8,169.01,170.19,1192425
2015-02-25,170.31,170.49,167.36,168.65,1346968
2015-02-26,167.43,168.44,165.78,166.31,1284377
2015-02-27,166.06,167.56,165.6,165.71,1264226
2015-03-02,165.61,167.73,165.47,167.1,2354150
2015-03-03,165.84,166.551,162.74,163.63,2192009
2015-03-04,163.29,164.2,162.44,163.93,1227143
